,,,,,,,Daily Price Arrival Report-30-11-2025 to 10-06-2026 for Multiple States,,,,,,
State,District,Market,Commodity Group,Commodity,Variety,Grade,Min Price,Max Price,Modal Price,Price Unit,Arrival Quantity,Arrival Unit,Arrival Date
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),I.R.-64,Local,"1,759.00","1,869.00","1,815.00",Rs./Quintal,13.00,Metric Tonnes,11-12-2025
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),Other,Local,"1,758.00","2,976.00","2,709.00",Rs./Quintal,90.30,Metric Tonnes,11-12-2025
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),Paddy,Local,"1,812.00","1,812.00","1,812.00",Rs./Quintal,1.00,Metric Tonnes,11-12-2025
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),B P T,Local,"1,654.00","1,944.00","1,719.00",Rs./Quintal,32.40,Metric Tonnes,11-05-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),HMT,Local,"1,609.00","2,106.00","1,709.00",Rs./Quintal,36.90,Metric Tonnes,11-05-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),I.R.-64,Local,"1,409.00","1,854.00","1,819.00",Rs./Quintal,194.80,Metric Tonnes,11-05-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),Other,Local,"1,519.00","2,689.00","2,616.00",Rs./Quintal,420.60,Metric Tonnes,11-05-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),Paddy,Local,"1,709.00","1,709.00","1,709.00",Rs./Quintal,13.00,Metric Tonnes,11-05-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),B P T,Local,"1,719.00","2,313.00","2,229.00",Rs./Quintal,6.70,Metric Tonnes,11-04-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),HMT,Local,"1,589.00","2,189.00","2,119.00",Rs./Quintal,162.40,Metric Tonnes,11-04-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),I.R.-64,Local,"1,615.00","1,839.00","1,789.00",Rs./Quintal,184.20,Metric Tonnes,11-04-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),Other,Local,"1,556.00","2,489.00","2,380.00",Rs./Quintal,830.40,Metric Tonnes,11-04-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),B P T,Local,"2,059.00","2,556.00","2,416.00",Rs./Quintal,25.20,Metric Tonnes,11-03-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),HMT,Local,"2,859.00","2,859.00","2,859.00",Rs./Quintal,0.50,Metric Tonnes,11-03-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),I.R.-64,Local,"1,809.00","1,929.00","1,839.00",Rs./Quintal,5.60,Metric Tonnes,11-03-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),Other,Local,"2,049.00","3,055.00","3,051.00",Rs./Quintal,35.20,Metric Tonnes,11-03-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),B P T,Local,"1,619.00","2,231.00","2,151.00",Rs./Quintal,164.90,Metric Tonnes,10-12-2025
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),HMT,Local,"1,709.00","2,453.00","2,353.00",Rs./Quintal,23.10,Metric Tonnes,10-12-2025
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),I.R.-64,Local,"1,709.00","1,942.00","1,759.00",Rs./Quintal,11.40,Metric Tonnes,10-12-2025
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),Other,Local,"1,600.00","3,052.00","2,803.00",Rs./Quintal,214.90,Metric Tonnes,10-12-2025
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),B P T,Local,"1,832.00","2,232.00","2,232.00",Rs./Quintal,9.00,Metric Tonnes,10-06-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),HMT,Local,"2,389.00","2,813.00","2,813.00",Rs./Quintal,2.90,Metric Tonnes,10-06-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),I.R.-64,Local,"1,609.00","1,822.00","1,742.00",Rs./Quintal,4.20,Metric Tonnes,10-06-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),Other,Local,"1,773.00","3,233.00","3,229.00",Rs./Quintal,95.60,Metric Tonnes,10-06-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),1001,Local,"1,619.00","1,764.00","1,764.00",Rs./Quintal,11.00,Metric Tonnes,10-04-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),B P T,Local,"1,639.00","2,309.00","2,229.00",Rs./Quintal,25.70,Metric Tonnes,10-04-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),HMT,Local,"1,859.00","2,301.00","2,209.00",Rs./Quintal,116.40,Metric Tonnes,10-04-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),I.R.-64,Local,"1,629.00","1,919.00","1,818.00",Rs./Quintal,247.60,Metric Tonnes,10-04-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),Other,Local,"1,606.00","2,502.00","2,303.00",Rs./Quintal,948.50,Metric Tonnes,10-04-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),B P T,Local,"2,289.00","2,511.00","2,502.00",Rs./Quintal,25.70,Metric Tonnes,10-03-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),HMT,Local,"2,583.00","2,823.00","2,823.00",Rs./Quintal,3.60,Metric Tonnes,10-03-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),I.R.-64,Local,"1,674.00","1,809.00","1,774.00",Rs./Quintal,12.70,Metric Tonnes,10-03-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),Other,Local,"2,029.00","3,092.00","3,092.00",Rs./Quintal,13.20,Metric Tonnes,10-03-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),B P T,Local,"1,629.00","2,343.00","2,268.00",Rs./Quintal,49.40,Metric Tonnes,10-01-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),HMT,Local,"1,919.00","2,569.00","2,569.00",Rs./Quintal,3.60,Metric Tonnes,10-01-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),I.R.-64,Local,"1,659.00","2,059.00","1,877.00",Rs./Quintal,3.70,Metric Tonnes,10-01-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),Other,Local,"1,769.00","2,879.00","2,769.00",Rs./Quintal,26.90,Metric Tonnes,10-01-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),B P T,Local,"1,509.00","2,236.00","2,209.00",Rs./Quintal,157.20,Metric Tonnes,09-12-2025
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),HMT,Local,"1,659.00","2,569.00","2,569.00",Rs./Quintal,18.00,Metric Tonnes,09-12-2025
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),I.R.-64,Grade Range-2,"1,669.00","1,929.00","1,859.00",Rs./Quintal,32.00,Metric Tonnes,09-12-2025
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),Other,Local,"1,709.00","3,069.00","3,009.00",Rs./Quintal,208.50,Metric Tonnes,09-12-2025
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),B P T,Local,"2,869.00","2,869.00","2,869.00",Rs./Quintal,0.10,Metric Tonnes,09-06-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),HMT,Local,"1,913.00","2,806.00","1,913.00",Rs./Quintal,2.50,Metric Tonnes,09-06-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),I.R.-64,Local,"1,741.00","1,902.00","1,902.00",Rs./Quintal,12.90,Metric Tonnes,09-06-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),Other,Local,"2,109.00","3,455.00","3,093.00",Rs./Quintal,45.50,Metric Tonnes,09-06-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),B P T,Local,"1,659.00","1,859.00","1,659.00",Rs./Quintal,15.10,Metric Tonnes,09-05-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),HMT,Local,"1,589.00","1,899.00","1,809.00",Rs./Quintal,18.30,Metric Tonnes,09-05-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),I.R.-64,Local,"1,419.00","1,864.00","1,819.00",Rs./Quintal,116.40,Metric Tonnes,09-05-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),Other,Local,"1,516.00","2,633.00","2,453.00",Rs./Quintal,344.20,Metric Tonnes,09-05-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),Paddy,Local,"1,469.00","2,182.00","1,669.00",Rs./Quintal,3.90,Metric Tonnes,09-05-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),B P T,Local,"2,089.00","2,349.00","2,169.00",Rs./Quintal,24.40,Metric Tonnes,09-04-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),HMT,Local,"1,969.00","2,309.00","2,229.00",Rs./Quintal,144.40,Metric Tonnes,09-04-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),I.R.-64,Local,"1,639.00","1,819.00","1,769.00",Rs./Quintal,297.40,Metric Tonnes,09-04-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),Other,Local,"1,509.00","2,473.00","2,353.00",Rs./Quintal,957.30,Metric Tonnes,09-04-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),Paddy,Local,"2,206.00","2,206.00","2,206.00",Rs./Quintal,2.30,Metric Tonnes,09-04-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),B P T,Local,"1,666.00","2,562.00","2,458.00",Rs./Quintal,23.50,Metric Tonnes,09-03-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),HMT,Local,"2,302.00","2,302.00","2,302.00",Rs./Quintal,0.60,Metric Tonnes,09-03-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),I.R.-64,Local,"1,693.00","1,769.00","1,769.00",Rs./Quintal,2.90,Metric Tonnes,09-03-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),Other,Local,"2,553.00","3,011.00","2,653.00",Rs./Quintal,7.90,Metric Tonnes,09-03-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),B P T,Local,"2,325.00","2,589.00","2,477.00",Rs./Quintal,46.80,Metric Tonnes,09-02-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),HMT,Local,"2,583.00","2,583.00","2,583.00",Rs./Quintal,0.30,Metric Tonnes,09-02-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),I.R.-64,Local,"1,539.00","1,959.00","1,539.00",Rs./Quintal,8.00,Metric Tonnes,09-02-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),Other,Local,"2,149.00","3,337.00","3,310.00",Rs./Quintal,30.10,Metric Tonnes,09-02-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),B P T,Grade Range-1,"1,519.00","2,339.00","2,219.00",Rs./Quintal,270.20,Metric Tonnes,08-12-2025
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),HMT,Local,"1,550.00","2,513.00","2,189.00",Rs./Quintal,49.00,Metric Tonnes,08-12-2025
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),I.R.-64,Local,"1,659.00","1,859.00","1,829.00",Rs./Quintal,32.70,Metric Tonnes,08-12-2025
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),Other,Local,"1,509.00","3,082.00","3,003.00",Rs./Quintal,309.50,Metric Tonnes,08-12-2025
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),Paddy,Local,"1,850.00","1,850.00","1,850.00",Rs./Quintal,5.80,Metric Tonnes,08-12-2025
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),B P T,Local,"1,895.00","2,241.00","2,241.00",Rs./Quintal,7.60,Metric Tonnes,08-06-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),I.R.-64,Local,"1,676.00","1,836.00","1,836.00",Rs./Quintal,13.30,Metric Tonnes,08-06-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),Other,Local,"2,043.00","3,401.00","3,239.00",Rs./Quintal,38.30,Metric Tonnes,08-06-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),B P T,Local,"1,659.00","2,329.00","2,211.00",Rs./Quintal,20.80,Metric Tonnes,08-04-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),HMT,Local,"1,859.00","2,289.00","2,199.00",Rs./Quintal,58.40,Metric Tonnes,08-04-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),I.R.-64,Local,"1,609.00","1,859.00","1,716.00",Rs./Quintal,257.00,Metric Tonnes,08-04-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),Other,Local,"1,509.00","2,443.00","2,386.00",Rs./Quintal,"1,057.50",Metric Tonnes,08-04-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),B P T,Local,"1,839.00","2,366.00","2,274.00",Rs./Quintal,67.90,Metric Tonnes,08-01-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),HMT,Local,"1,569.00","1,569.00","1,569.00",Rs./Quintal,2.00,Metric Tonnes,08-01-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),I.R.-64,Local,"1,529.00","2,101.00","1,589.00",Rs./Quintal,13.60,Metric Tonnes,08-01-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),Other,Local,"1,689.00","2,909.00","2,686.00",Rs./Quintal,58.50,Metric Tonnes,08-01-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),1001,Local,"1,401.00","1,401.00","1,401.00",Rs./Quintal,4.90,Metric Tonnes,07-05-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),B P T,Local,"1,535.00","1,969.00","1,729.00",Rs./Quintal,11.20,Metric Tonnes,07-05-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),HMT,Local,"1,659.00","2,383.00","1,709.00",Rs./Quintal,58.30,Metric Tonnes,07-05-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),I.R.-64,Local,"1,476.00","1,837.00","1,784.00",Rs./Quintal,134.50,Metric Tonnes,07-05-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),Other,Local,"1,519.00","2,639.00","2,388.00",Rs./Quintal,536.70,Metric Tonnes,07-05-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),Paddy,Local,"1,789.00","1,789.00","1,789.00",Rs./Quintal,1.50,Metric Tonnes,07-05-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),B P T,Local,"2,109.00","2,303.00","2,186.00",Rs./Quintal,20.00,Metric Tonnes,07-04-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),HMT,Local,"1,901.00","2,386.00","2,253.00",Rs./Quintal,107.40,Metric Tonnes,07-04-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),I.R.-64,Local,"1,559.00","1,819.00","1,739.00",Rs./Quintal,281.50,Metric Tonnes,07-04-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),B P T,Local,"2,159.00","2,601.00","2,429.00",Rs./Quintal,32.00,Metric Tonnes,07-02-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),HMT,Local,"1,529.00","2,724.00","1,529.00",Rs./Quintal,2.90,Metric Tonnes,07-02-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),Other,Local,"2,465.00","3,318.00","2,465.00",Rs./Quintal,23.80,Metric Tonnes,07-02-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),B P T,Local,"1,909.00","2,377.00","2,214.00",Rs./Quintal,93.90,Metric Tonnes,07-01-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),HMT,Local,"1,689.00","2,553.00","2,543.00",Rs./Quintal,4.20,Metric Tonnes,07-01-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),I.R.-64,Local,"1,519.00","1,841.00","1,519.00",Rs./Quintal,4.30,Metric Tonnes,07-01-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),Other,Local,"1,769.00","2,959.00","2,789.00",Rs./Quintal,30.70,Metric Tonnes,07-01-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),B P T,Local,"2,609.00","3,119.00","3,119.00",Rs./Quintal,1.90,Metric Tonnes,06-06-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),HMT,Local,"2,009.00","2,009.00","2,009.00",Rs./Quintal,1.00,Metric Tonnes,06-06-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),I.R.-64,Local,"1,476.00","1,476.00","1,476.00",Rs./Quintal,1.30,Metric Tonnes,06-06-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),Other,Local,"1,593.00","3,332.00","2,609.00",Rs./Quintal,47.20,Metric Tonnes,06-06-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),B P T,Local,"1,739.00","1,931.00","1,859.00",Rs./Quintal,18.20,Metric Tonnes,06-05-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),HMT,Local,"1,500.00","1,879.00","1,809.00",Rs./Quintal,52.80,Metric Tonnes,06-05-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),I.R.-64,Local,"1,518.00","1,862.00","1,765.00",Rs./Quintal,141.50,Metric Tonnes,06-05-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),Other,Local,"1,559.00","2,623.00","2,356.00",Rs./Quintal,523.80,Metric Tonnes,06-05-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),Paddy,Local,"2,106.00","2,106.00","2,106.00",Rs./Quintal,1.00,Metric Tonnes,06-05-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),1001,Local,"1,625.00","1,625.00","1,625.00",Rs./Quintal,5.90,Metric Tonnes,06-04-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),B P T,Local,"2,019.00","2,489.00","2,236.00",Rs./Quintal,30.60,Metric Tonnes,06-04-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),HMT,Local,"1,766.00","2,239.00","2,159.00",Rs./Quintal,109.70,Metric Tonnes,06-04-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),I.R.-64,Local,"1,529.00","1,879.00","1,789.00",Rs./Quintal,313.10,Metric Tonnes,06-04-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),Other,Local,"1,509.00","2,526.00","2,403.00",Rs./Quintal,790.10,Metric Tonnes,06-04-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),B P T,Local,"2,249.00","2,631.00","2,546.00",Rs./Quintal,30.00,Metric Tonnes,06-02-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),HMT,Local,"1,509.00","2,701.00","2,701.00",Rs./Quintal,1.90,Metric Tonnes,06-02-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),I.R.-64,Local,"1,709.00","1,989.00","1,989.00",Rs./Quintal,7.30,Metric Tonnes,06-02-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),Other,Local,"2,549.00","3,335.00","2,681.00",Rs./Quintal,18.10,Metric Tonnes,06-02-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),B P T,Local,"1,889.00","2,359.00","2,339.00",Rs./Quintal,57.90,Metric Tonnes,06-01-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),I.R.-64,Local,"1,593.00","1,919.00","1,736.00",Rs./Quintal,7.20,Metric Tonnes,06-01-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),Other,Local,"1,889.00","2,969.00","2,669.00",Rs./Quintal,49.10,Metric Tonnes,06-01-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),B P T,Local,"1,509.00","2,239.00","2,169.00",Rs./Quintal,310.20,Metric Tonnes,05-12-2025
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),HMT,Local,"1,659.00","2,633.00","2,379.00",Rs./Quintal,41.80,Metric Tonnes,05-12-2025
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),I.R.-64,Local,"1,509.00","2,043.00","1,765.00",Rs./Quintal,55.40,Metric Tonnes,05-12-2025
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),Other,Local,"1,721.00","3,086.00","2,772.00",Rs./Quintal,320.20,Metric Tonnes,05-12-2025
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),B P T,Local,"2,192.00","2,223.00","2,192.00",Rs./Quintal,8.30,Metric Tonnes,05-06-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),HMT,Local,"2,189.00","2,483.00","2,483.00",Rs./Quintal,1.00,Metric Tonnes,05-06-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),I.R.-64,Local,"1,709.00","1,892.00","1,792.00",Rs./Quintal,3.60,Metric Tonnes,05-06-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),Other,Local,"1,609.00","3,332.00","3,153.00",Rs./Quintal,20.50,Metric Tonnes,05-06-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),1001,Local,"1,359.00","1,400.00","1,400.00",Rs./Quintal,11.40,Metric Tonnes,05-05-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),B P T,Local,"1,519.00","1,899.00","1,832.00",Rs./Quintal,56.90,Metric Tonnes,05-05-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),HMT,Local,"1,500.00","1,969.00","1,859.00",Rs./Quintal,75.40,Metric Tonnes,05-05-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),I.R.-64,Local,"1,500.00","1,849.00","1,806.00",Rs./Quintal,157.80,Metric Tonnes,05-05-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),Other,Local,"1,501.00","2,639.00","2,459.00",Rs./Quintal,694.00,Metric Tonnes,05-05-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),Paddy,Local,"1,469.00","1,859.00","1,697.00",Rs./Quintal,15.10,Metric Tonnes,05-05-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),B P T,Local,"1,509.00","2,511.00","2,459.00",Rs./Quintal,17.50,Metric Tonnes,05-03-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),HMT,Local,"2,382.00","2,382.00","2,382.00",Rs./Quintal,1.30,Metric Tonnes,05-03-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),I.R.-64,Local,"1,913.00","1,913.00","1,913.00",Rs./Quintal,1.90,Metric Tonnes,05-03-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),Other,Local,"2,306.00","3,039.00","2,831.00",Rs./Quintal,14.00,Metric Tonnes,05-03-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),B P T,Local,"1,866.00","2,609.00","2,468.00",Rs./Quintal,33.40,Metric Tonnes,05-02-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),HMT,Local,"2,139.00","2,139.00","2,139.00",Rs./Quintal,1.60,Metric Tonnes,05-02-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),I.R.-64,Local,"1,619.00","1,789.00","1,789.00",Rs./Quintal,0.60,Metric Tonnes,05-02-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),Other,Local,"2,349.00","3,303.00","3,298.00",Rs./Quintal,31.60,Metric Tonnes,05-02-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),B P T,Local,"1,729.00","2,369.00","2,183.00",Rs./Quintal,90.70,Metric Tonnes,05-01-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),HMT,Local,"1,749.00","2,559.00","2,453.00",Rs./Quintal,13.30,Metric Tonnes,05-01-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),I.R.-64,Local,"1,519.00","2,052.00","1,832.00",Rs./Quintal,20.80,Metric Tonnes,05-01-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),Other,Local,"2,173.00","3,029.00","2,769.00",Rs./Quintal,56.00,Metric Tonnes,05-01-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),B P T,Grade Range-1,"1,621.00","2,249.00","2,149.00",Rs./Quintal,310.10,Metric Tonnes,04-12-2025
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),HMT,Grade Range-1,"1,578.00","2,641.00","2,631.00",Rs./Quintal,103.90,Metric Tonnes,04-12-2025
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),I.R.-64,Grade Range-1,"1,509.00","2,032.00","1,809.00",Rs./Quintal,50.10,Metric Tonnes,04-12-2025
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),Other,Grade Range-1,"1,611.00","3,139.00","2,803.00",Rs./Quintal,371.20,Metric Tonnes,04-12-2025
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),B P T,Local,"2,366.00","3,409.00","3,389.00",Rs./Quintal,23.20,Metric Tonnes,04-06-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),HMT,Local,"2,169.00","2,459.00","2,389.00",Rs./Quintal,1.60,Metric Tonnes,04-06-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),I.R.-64,Local,"1,809.00","1,916.00","1,826.00",Rs./Quintal,6.70,Metric Tonnes,04-06-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),Other,Local,"2,309.00","3,153.00","2,903.00",Rs./Quintal,11.40,Metric Tonnes,04-06-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),1001,Local,"1,429.00","1,450.00","1,450.00",Rs./Quintal,16.20,Metric Tonnes,04-05-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),B P T,Local,"1,439.00","1,866.00","1,792.00",Rs./Quintal,41.40,Metric Tonnes,04-05-2026
Telangana,Nalgonda,Suryapeta APMC,Cereals,Paddy(Common),HMT,Local,"1,435.00","2,086.00","1,750.00",Rs./Quintal,33.20,Metric Tonnes,04-05-2026
